16:53:14.848 | 0f 01 00 0c 20 6b 2b b0 34 4b 26 55 1a 56 22 e8  |  -93 CRC error
16:53:15.096 | 0f 02 00 18 14 20 1f 30 25 19 1a 14 23 a8 23 8c  |  -91 CRC error
16:53:15.366 | 0f 03 00 24 19 e2 17 c2 25 4e 1f 4c 27 a4 31 bf  |  -91 CRC error
16:53:15.627 | 0f 04 00 30 1c 88 23 fc 17 c2 22 1b 1c e4 25 de  |  -91 CRC error
16:53:16.143 | 0f 06 00 48 2a 99 2f ff 7e 0d 1a 32 22 76 19 1f  |  -95 CRC error
16:53:16.403 | 0f 07 00 54 25 a3 2f 90 55 c8 22 96 1e 88 20 eb  |  -92 CRC error
16:53:16.663 | 0f 08 00 60 16 6d 12 10 22 7b 2c 67 11 f6 1f a4  |  -93 CRC error
16:53:16.923 | 0f 09 00 6c 12 ef 22 26 29 73 31 88 26 2d 1e 06  |  -94 CRC error
16:53:17.181 | 0f 0a 00 78 20 2d 2b f3 19 7d 20 ab 19 6b 0e 36  |  -92 CRC error
16:53:17.440 | 0f 0b 00 84 23 eb 12 4a 23 19 14 e7 29 81 1d cf  |  -91 CRC error
16:53:17.700 | 0f 0c 00 90 20 4f 20 cd 31 6b 1d d7 14 34 1f f0  |  -92 CRC error
16:53:17.959 | 0f 0d 00 9c 31 bc 2d 44 20 a6 12 42 21 f3 20 51  |  -93 CRC error
16:53:18.218 | 0f 0e 00 a8 11 0e 25 a4 20 c1 23 31 21 d2 13 7a  |  -91 CRC error
16:53:18.477 | 0f 0f 00 b4 1f b9 1d 5e 20 ef 2b 95 25 60 27 37  |  -92 CRC error
16:53:18.736 | 0f 10 00 40 1f 9a 2c 71 21 2c 21 7f 1e f7 24 92  |  -94 CRC error
16:53:18.995 | 0f 11 00 cc 21 17 2d 98 26 9a 14 08 1e 5a 1c c6  |  -93 CRC error
16:53:19.256 | 0f 12 00 d8 2d d7 22 e9 1c e0 11 66 28 f0 1e 22  |  -93 CRC error
16:53:19.515 | 0f 13 00 e4 2d 5b 20 66 27 a2 25 65 1d 8c 23 54  |  -95 CRC error
16:53:19.772 | 0f 14 00 f0 26 53 2f 37 1b cc 20 5d 21 a9 22 38  |  -92 CRC error
16:53:20.033 | 0f 15 00 fc 14 8d 10 8a 19 f2 28 e8 16 b1 20 34  |  -93 CRC error
16:53:20.293 | 0f 16 01 08 28 0e 1e 72 a0 a5 23 da 1b 77 1f 44  |  -92 CRC error
16:53:20.551 | 0f 17 01 14 1e e7 24 5c 1c 86 0f e2 2b 78 20 aa  |  -93 CRC error
16:53:20.813 | 0f 18 01 20 28 4f 17 0e 2b d1 28 60 24 09 13 7e  |  -94 CRC error
16:53:21.068 | 0f 19 21 2c 1c dd 13 f7 2d 6b 1a 7e 1a 33 12 42  |  -92 CRC error
16:53:21.329 | 0f 1a 01 38 21 7d 1f 3d 1f 75 2a f7 1b cb 26 f9  |  -94 CRC error
16:53:21.587 | 0f 1b 01 44 28 6c 27 d3 2f 4a 18 bf 16 40 26 e7  |  -92 CRC error
16:53:21.837 | 0f 1c 3b f8 25 53 2c 4c 30 94 2b ea 1f 91 16 ab  |  -92 CRC error
16:53:22.108 | 0f 1d 01 5c 22 c3 26 a3 21 26 23 34 24 9b 28 e6  |  -92 CRC error
16:53:22.367 | 0f 1e 01 68 19 d1 29 b7 22 c3 13 a2 19 89 19 3f  |  -94 CRC error
16:53:22.624 | 0f 1f 01 74 13 fa 2e 11 1f 06 1c 62 27 56 25 68  |  -91 CRC error
16:53:22.884 | 0f 20 01 80 24 0e 1d 94 23 52 1a ec 11 6f 21 0b  |  -92 CRC error
16:53:23.142 | 8f 21 01 8c 24 3d 2d 35 1f 9a 1f c8 15 bb 23 8b  |  -94 CRC error
16:53:23.403 | 0f 22 01 98 1e 7f 2f 7a 2c 16 2b 3f 1b 4a 20 f0  |  -91 CRC error
16:53:23.659 | 0f 23 01 a4 27 aa 23 0e 1f 07 1f fb 13 92 21 82  |  -92 CRC error
16:53:23.921 | 0f 24 01 b0 24 f0 20 2e 1e bc 18 3d 14 b3 23 28  |  -92 CRC error
