16:58:29.288 | 0f 33 02 74 1a cf ea 2a 1f 01 18 65 2b de 15 9a  | -102 CRC error
16:58:29.552 | 0f 34 42 70 24 74 20 fc 18 00 21 7c 1a b5 14 cb  |  -99 CRC error
16:58:29.813 | 0f 35 02 7c 22 03 1e 32 2a 94 24 78 11 58 1a 93  |  -99 CRC error
16:58:30.589 | 0f 38 02 a0 26 04 20 c4 20 c6 21 5d 24 4f 17 f6  |  -97 CRC error
16:58:31.368 | 0f 3b 02 c4 21 54 1e cd 1b 30 19 01 1c b6 1e 9a  |  -96 CRC error
16:58:31.627 | 0f 3c 02 d0 1d eb 1e f3 1b 89 27 6b 1f b6 23 c4  | -100 CRC error
16:58:32.145 | 0f 3e 02 e8 23 e7 25 a2 19 6c 29 c9 24 2f 1d 2d  |  -95 CRC error
16:58:32.404 | 0e bf 02 f4 24 b4 2b a8 27 4c 1f f1 17 6b 13 e6  |  -97 CRC error
16:58:32.660 | 0f 40 03 00 1e 36 18 c2 22 cd 29 d2 19 38 1a 62  |  -97 CRC error
16:58:33.184 | 8b 52 43 18 16 da 2a ab 24 10 16 15 2a 12 ae 6e  |  -93 CRC error
16:58:33.435 | 0f 43 03 24 18 24 13 41 14 69 20 39 24 f7 20 24  |  -95 CRC error
16:58:34.217 | 0f 46 0b 48 17 27 1b 9b 16 18 1b 0d 1e fd 2b 0a  |  -97 CRC error
16:58:34.471 | 0f 47 03 54 16 cf 1a dd 25 b2 26 92 27 0d 20 bb  |  -97 CRC error
16:58:34.738 | 0f 48 03 60 d0 71 27 54 14 73 2c 6a 1e 89 32 62  |  -99 CRC error
16:58:35.245 | 0f 4a 03 78 0a 5e 23 d5 a7 b5 6a df aa bb 6b ab  | -101 CRC error
16:58:35.516 | 0f 4b 03 84 1d 57 1d 29 19 4a 20 69 28 56 18 6c  | -100 CRC error
16:58:36.035 | 0f 4d 03 9c 0e 77 d5 fb 23 c8 27 2b 1b 39 21 df  |  -97 CRC error
16:58:36.293 | 0f 4e 03 a8 28 9c 12 9c 14 9b 1a 14 1a bd 1a 3f  |  -98 CRC error
